job_title,texts
[코스닥상장/의료기기 제조업] 홍보 경력 채용(대리과장급),"브랜드마케터, 경력, (최소 5년, 이상), 대졸(4년), 정규직, 1명, 서울 양천구, 근무형태 :, 주 5일 근무, 국민연금, 건강보험, 고용보험, 산재보험, 퇴직금, 경조휴가, 노동절 휴무, 반차제도, 연차제도, 육아휴직, 주5일제, 출산휴가, 경조금, 우수사원 포상제도, 휴가비, 신입 사원 교육, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
정현고 기간제교원 채용 공고(2차)-화학,"2024년  4월  18일, 정 현 고 등 학 교 장 ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 1. 채용   가. 채용 권자: 정현고등학교장      나. 채용 방식: 공개 채용    다. 채용분야 및 채용 예정인원: 화학 1명   라. 채용 응시 자격: 내국인으로서 채용 분야 교원자격증 소지자  2. 기간제교원의 개념   o 기간제교원은 휴직, 파견 등으로 인한 결원의 보충, 특정 학년(교과)의 한시적 담당 등을 위하여 교원 정원 범위 내에서 교원자격증 소지자를 한시적으로 활용하는 교원을 말함  3. 근무 조건   가. 신분 ◦ 고등학교 이하 각급학교의 임용권자가 예산의 범위 내에서 기간을 정하여 임용(교육공무원법 제32조 제1항) ◦ 기간제교원은 정규교원으로 임용됨에 있어 어떠한 우선권도 인정되지 않음(교육공무원법 제32조 제2항) ◦ 퇴직교원 기간제교원을 제외하고는 감독적 지위에 임용할 수 없음(교육공무원법 제32조 제2항) ◦정규교원에게 인정되는 교육공무원법상의 신분보장 등 관련 규정 적용을 적용하지 않으며 임용기간이 끝나면 당연히 퇴직(교육공무원법 제32조 제3항)"
2024학년도 교육공무직원(시설관리 보조인력) 채용 공고,1. 채용분야: 교육공무직원(시설관리 보조인력) 2. 채용인원: 1명 3. 채용기간: 2024. 5. 1.~2025. 2. 28. 4. 근무예정지: 장충고등학교 5. 원서접수기간: 2024. 4. 19.(금)~4. 23.(화) 15:00까지 6. 담당부서: 070-8686-7003 * 기타 자세한 내용은 공고문 확인 바랍니다.
서울강남경찰서 기간제 근로자(시설관리) 채용 최종결과 알림,""" """
2024.5.13.자 계약제교원(특별휴가 대체 시간강사) 채용 공고(2차),""" """
2024년 국립창원대학교 국책사업추진단 기간제근로자 채용 공고,""" """
기간제 연구원(노무사) 채용 공고(재외공관담당관실),""" """
법무부 일반임기제 5급 공무원 경력경쟁채용시험 재공고,""" """
국립중앙박물관 행정지원과 기간제 근로자(경비) 채용 공고,""" """
"2024년 제2회 직원(일반직, 기능직, 공무직, 환경미화직) 채용 공고",""" """
학교지원센터 주관 초등기간제교원 위탁채용 1차 공고,""" """
특수교육 협력강사 채용 공고,""" """
2024학년도 안산중학교 기간제 교원(국어) 채용 재공고(긴급),"○ 채용분야 :안산중학교 기간제교사-국어  ○ 원서접수기간: 2024.4.18.(목)~2024.4.22.(월) 12:00까지  ○ 채용기간 :2024.4.24~2024.5.24  ○ 선발방법 :1차 서류전형, 2차 면접전형, 3차 수업능력전형  ○ 담당부서(연락처) :070-5092-4417  *자세한 사항은 첨부파일을 참고하시기 바랍니다."
2024년도 제1회 경주우체국 상시계약집배원(기간제) 채용 공고,""" """
2024년 헬기 조종사 채용 면접시험 일정 알림,""" """
2024년 제3회 공무직 근로자(임업기계장비운전원) 채용공고(재공고),""" """
2024년 제5회 기간제 우정실무원 채용 공고,""" """
부산지방검찰청 2024년도 제1회 일반직공무원(운전서기보) 경력경쟁채용시험 공고,""" """
2024년도 한국항로표지기술원 2차 직원(기술직 7급) 채용 공고,""" """
(서인천우체국) 2024년 제2회 기간제 상시계약집배원 채용 공고,""" """
2024년도 제7회 광주광역시 임기제공무원 경력경쟁임용시험(빅데이터분석) 시행계획 재공고,""" """
2024년 제4회 경기도 임기제공무원 임용시험 재공고,""" """
"서울특별시어린이병원 임기제공무원(당직의사,행동치료사,인지학습치료사) 채용시험 공고","○ 채용분야 : 당직의사(임기제5급), 행동치료사 (임기제7급,8급), 인지학습치료사(시선제임기제라급)  ○ 채용기간 : 공고문 참조  ○ 선발방법 : 공고문 참조  ○ 담당부서(연락처) : 공고문 참조"
기간제교원 채용 공고(2차)_화공섬유(화공) 기간제,경기폴리텍고등학교 공고 제2024 - 11호  2024학년도 경기폴리텍고등학교 기간제교원 채용 계획을 다음과 같이 공고합니다.  - 채용분야 : 화공섬유(화공) 기간제 교원 1명  - 채용기간 : 2024.4.23.~2024.6.21  - 선발방법 :      * 서류제출 : 2024.4.18. ~ 2024.4.21. (wanvy@korea.kr)      *서류심사 및 면접심사 : 2024.4.22.       *공고  내용 및 지원서 양식은 첨부파일 확인바랍니다.  - 연락처 : 031 - 390 - 4581
[청년문화예술패스제도 운영방안 연구] 위촉직원 채용 공고,"신입, 1, 서울특별시"
[서울시가족센터 보조인력 채용공고]  다문화가족 지역특화 교육사업 보조인력 채용,"사회복지, 신입, ,, 경력, (년수무관), 대졸(4년), 계약직, 1명, 서울 동작구, 수도권 1호선, 대방역, 3번출구번출구, 10M, 근무형태 :, 주 5일 근무, 해당없음, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
약사초빙(동강의료재단 동강병원),"(년수무관), 울산 중구, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
2024년 제18회 직원모집(파트약사_계약직) 공고,"(년수무관), 서울 중랑구, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 02-2036-0303, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
[고려대안산병원] 약제팀 정규 및 시간제주간/주말/야간 약사 모집,"(년수무관), 경기 안산시 단원구, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 031-412-5654, 031-412-5659, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
종합병원 약사(증원) 모집,"(년수무관), 경기 안산시 단원구, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
인천 서구 위치 요양병원에서 주 16시간 약사님 모십니다.,"(년수무관), 인천 서구, 채용담당자의 개인정보(연락처, 이메일)는 채용 및 취업을 위해서 제공된 정보입니다., 이외의 목적으로 사용시 징역·벌금에 처할 수 있습니다., 채용담당자, 032-505-6114, 위 개인정보(연락처 및 이메일 등)는 채용 및 취업을 위해서 제공된 정보입니다. 용도 이외의 목적(영리목적의 광고, 자격증 대여 문의 등)으로 사용할 경우 개인정보보호법 위반으로, 5년 이하의 징역 또는 5천만원 이하의 벌금에 처할 수 있습니다., 거짓 구인정보 신고"
제2024-1회 기초과학연구원 직원 채용 공고(행정직),"신입, 회사내규에 따름, 정규직, 6명, 대전 유성구"
제2024-1회 기초과학연구원 직원 채용 공고(기술직),"신입, 회사내규에 따름, 정규직, 4명, 대전 유성구, 경북 포항시"
플랫폼사업부 데이터 분석 및 운영 채용(계약직),"경력, 회사내규에 따름, 계약직, 0명, 서울 영등포구"
재경본부 재무회계 경력직(정규직) 인재영입,"경력, 회사내규에 따름, 정규직, 0명, 서울 종로구"
2024년 GS칼텍스 여수공장 부속의원 보건관리자(전문계약직) 모집,"신입, 회사내규에 따름, 계약직, 0명, 전남 여수시"
(2024-04)금융복지 컨설팅지원 사업 기간제 계약직원 제2차 채용,"신입, 월급, 회사내규에 따름, 계약직, 1명, 부산 부산진구"
2024년 제1차 한국소방산업기술원 체험형 청년인턴 채용,"경력, 월급, 회사내규에 따름, 인턴직, 23명, 경기 용인시, 충북 음성군"
BMW바바리안모터스 서비스센터 부문별 채용,"경력, 회사내규에 따름, 정규직, 00명, 서울 종로구, 서울 중구, 서울 용산구, 서울 성동구, 서울 광진구, 서울 동대문구, 서울 중랑구, 서울 성북구, 서울 강북구, 서울 도봉구"
'24년 현대ITC 계약 기술직(휴직 대체) 사원 수시 채용,"신입, 월급, 회사내규에 따름, 계약직, 4명, 충남 당진시"
'24년 현대ITC 계약 기술직 사원 수시 채용,"신입, 월급, 회사내규에 따름, 계약직 후 정규직 전환 검토, 25명, 충남 당진시"
한국섬진흥원 2024년 제4차 기간제근로자 채용 공고,"경력, 연봉, 회사내규에 따름, 계약직, 3명, 전남 목포시"
관리직 전기안전관리자 채용 재공고,"경력, 회사내규에 따름, 정규직, 1명, 경북 안동시"
풀무원식품(주) 음료 마케팅 PM 경력사원 채용,"경력, 회사내규에 따름, 정규직, 0명, 서울 강남구"
각 부문별 연구직 및 식품관련 사원 모집,"경력, 회사내규에 따름, 정규직, 0명, 서울 동대문구, 경기 성남시 분당구"
공무담당 경력사원모집,"경력, 회사내규에 따름, 정규직, 0명, 부산 강서구"
(2024.04.18) 경영지원 직무 경력 채용 공고,"경력, 연봉, 회사내규에 따름, 정규직, 0명, 경기 용인시 기흥구"
[현대로템] 철도차량 품질관리 담당자 모집,"경력, 회사내규에 따름, 계약직, 0명, 경남 창원시 성산구"
[OK저축은행] IB금융 경력직 채용공고,"경력, 회사내규에 따름, 정규직, 0명, 서울 중구"
[흥국화재] 정보보호팀 경력직 채용 공고,"경력, 회사내규에 따름, 정규직, ○명, 서울 종로구"
"2024년 상반기 청년인턴(인턴연구원, 인턴행정원) 공개채용","경력, 회사내규에 따름, 인턴직, 7명, 대전 유성구"
육아휴직 대체인력(계약직연구원) 공개채용,"경력, 회사내규에 따름, 계약직, 2명, 대전 유성구"
2024년 상반기 석사 후 연수연구원 공개채용,"경력, 회사내규에 따름, 계약직, 16명, 대전 유성구, 전남 목포시, 경남 거제시"
2024년 상반기 박사 후 연수연구원 공개채용,"경력, 회사내규에 따름, 계약직, 7명, 대전 유성구, 전남 목포시"
노원구가족센터 직원(공동육아나눔터 육아휴직 대체인력) 채용 재공고,"- 공동육아나눔터 사업 운영 - 공동육아나눔터 시설 및 이용자 관리 등, 사회복지사, 무관, 대졸(2~3년), 계약직, 1명, 서울"
노원구가족센터 직원(다문화가족 자녀 지원 사업) 채용 재공고,"- 기초학습지원 사업 운영(초등 고학년 대상 독서토론, 국어 학습지원 등) - 사업 기획 및 프로그램 운영, 사회복지사, 무관, 대졸(2~3년), 계약직, 1명, 서울"
2024-2호 능실종합사회복지관 직원채용(노인맞춤돌봄서비스 전담사회복지사),"노인맞춤돌봄서비스 전담사회복지사 ( 서비스 상담, 제공계획수립, 생활지원사 관리, 대상자 관리 등), 사회복지사, 무관, 대졸(2~3년), 계약직, 1명, 경기"
[긴급] 화성시니어클럽 직원모집(시설관리직) 재공고,"시설관리직 - 시설물 안전관리(시장형사업단 포함) 및 유지보수 - 시설위생 및 환경관리 - 기타 행정 사무, 무관, 학력무관, 정규직, 1명, 경기"
영통종합사회복지관 수영장 안내접수원 채용 재공고(긴급),"수영장 안내 접수 프로그램 접수로 기본적인 컴퓨터 활용 가능자, 총무 및 일반 사무원,기타 의료복지 관련 서비스종사원, 무관, 학력무관, 계약직, 1명, 경기"
(긴급)서구종합사회복지관 사랑의 집수리 사업 전담인력 긴급채용공고문,"대구광역시 및 대구사회복지공동모금회 지원 사랑의 집수리 사업 전담인력 -사랑의 집수리 관련 행정업무 -공사현장확인 등, 총무 및 일반 사무원,기타 자동차 운전원, 무관, 대졸(2~3년), 계약직, 1명, 대구"
노인맞춤돌봄서비스 생활지원사 채용,"- 어르신 안전관리, 사회참여, 생활교육, 일상 생활지원 등 사업지침에서 규정하고 있는 업무 - 복지관에서 수행하는 어르신 관련 업무 - 복지관 활동 대덕구 북부권역 4개 동 임의 배정 (신탄진동, 덕암동, 목상동, 석봉동 ), 기타 의료복지 관련 서비스종사원, 무관, 학력무관, 계약직, 1명, 대전"
(긴급)2024년 노인맞춤돌봄서비스 생활지원사 채용 공고,"홈페이지 공고문 참조, 기타 의료복지 관련 서비스종사원, 무관, 학력무관, 계약직, 1명, 충남"
사회복지사 채용,"-업무분장에 따라 채용 직무와 관련된 전반적인 업무 수행, 사회복지사, 무관, 대졸(2~3년), 계약직 후 정규직 전환 검토, 2명, 전남"
긴급 미추홀종합사회복지관 신입 정규직 사회복지사 채용 공고,"3대 기능 사업 담당 (추후 협의), 사회복지사, 무관, 학력무관, 정규직, 1명, 인천"
장흥종합사회복지관 직원 채용공고(제2024-11호),"○ 사회복지사 : 사회복지사업 ○ 전담인력 : 사업전담, 사회복지사, 무관, 고졸, 계약직 후 정규직 전환 검토, 3명, 전남"
[재공고]2024년 제주시가족센터 직원 채용 공고(다문화 언어발달지도사),"- 다문화가족 자녀 언어발달지원사업 계획 수립 - 사업 홍보 및 대상자 발굴 - 다문화가족 자녀 언어평가 - 다문화가족 자녀 언어교육 - 대상 아동의 언어발달을 지원하기 위한 상담 및 부모교육 - 실적관리 및 기타 그 밖의 업무 추진상 필요한 제반 행정 - 그 외 센터가 정한 업무, 무관, 대졸(2~3년), 정규직, 1명, 제주"
순천시가족센터 언어발달지도사 채용 재공고,"다문화가족 자녀 언어발달지원사업 및 센터 사무 분장에 의한 업무 (다문화가족 자녀 언어발달 촉진 교육, 부모교육, 부모 상담 등), 기타 의료복지 관련 서비스종사원, 무관, 대졸(4년), 계약직, 1명, 전남"
순천시가족센터 보듬 매 니 저 채용 재공고,"공고문 참고 (학습정서지원) 사례관리 대상가정의 유아 및 초·중등생 자녀 대상 학습지도 및 정서지원, 일상습관지도 등 (생활도움지원) 긴급일시돌봄, 개인활동 및 정서지원 서비스 지원 (긴급위기지원) 위기가족 대상자 발굴, 긴급 심리적 지원을 위한 현장 파견, 사회복지사,기타 의료복지 관련 서비스종사원, 무관, 대졸(2~3년), 시간제, 2명, 전남"
은평구가족센터 종사자 채용 [가족사업팀] (연장),"- 대상자 발굴 및 홍보 - 대상자 신청 및 접수, 통보(사례관리) - 교육활동비 지급 및 관리 - 기타 행정 및 센터 공통 업무, 총무 및 일반 사무원,사회복지사,재무 및 회계사무원, 무관, 학력무관, 계약직, 00명, 서울"
2024-7호 27기 남양주시가족센터 아이돌보미(자격증소지자) 모집공고,"무관, 학력무관, 정규직, 00명, 경기"
[동작구 가족센터] 운영지원팀 총괄팀장/팀장 긴급채용공고(제2024-021호),"- 운영지원팀 총괄팀장 공간관리 및 운영 총괄 - 운영지원팀 팀장 회계 및 운영 총괄, 무관, 학력무관, 정규직, 1명, 서울"
위생원 채용,"청소업무, 무관, 학력무관, 정규직, 1명, 경기"
마중재가복지 요양보호사 선생님 모십니다.,"신체활동지원, 정서지원, 가사 및 일상생활지원 등, 무관, 학력무관, 시간제, 2명, 전북"
사회복지사,"대상자 정기적인 방문상담 관리 이용대상자 모집 수급자 욕구조사 및 연간 프로그램 계획수립 및 진행, 사회복지사, 무관, 대졸(2~3년), 계약직 후 정규직 전환 검토, 1명, 전북"
오산시니어클럽 계약직(출산휴가 및 육아휴직대체인력) 채용 공고,"노인일자리 및 사회활동지원사업 전반, 사회복지사, 무관, 학력무관, 계약직, 1명, 경기"
거류지역아동센터 사회복지사 채용공고,"아동돌봄,행정업무,급식,프로그램관리 등, 사회복지사, 무관, 대졸(2~3년), 계약직 후 정규직 전환 검토, 1명, 경남"
다함께돌봄 센터 교사 채용,"1. 아동돌봄및 프로그램 진행 2 아동 급간식 지원 3. 아동관련 서류 4. 환경구성및 정리, 총무 및 일반 사무원,사회복지사,기타 의료복지 관련 서비스종사원, 무관, 학력무관, 정규직, 1명, 인천"
부산중구 희망지역아동센터 정규직(경력직) 생활복지사 채용공고,"- 지역아동센터 현장에서의 실무 수행 - 아동 및 가정, 지역사회의 문제 해결을 위한 서비스 제공 - 아동, 보호자 상담 및 지원 - 사회복지 프로그램 개발 및 운영, 사회복지사, 무관, 대졸(2~3년), 정규직, 1명, 부산"
운전자모집,"기타 자동차 운전원, 무관, 학력무관, 시간제, 1명, 전남"
급시관련업무,"무관, 학력무관, 시간제, 1명, 전남"
[재공고][긴급]광주시 고산하늘초등학교 학교돌봄터,"? 근무내용 - 담임제 돌봄교실 담임의 역할 ?학생 출결 관리 ?아동돌봄업무, 생활지도, 안전지도, 귀가지도 ?외부 프로그램 참여 지도 ?돌봄프로그램 계획-실행-평가 작성 ?급·간식 준비 및 제공, 교실 안전점검 ?반별 돌봄교실 관리 및 관련 업무 협조 ?기타 센터장이 지정하는 업무 등 ?아동 및 학부모 상담 - 시설물 및 수탁재산의 유지 및 보수, 종사자 복무 관리 - 그밖에 돌봄 서비스 지원, 시설 운영?관리, 사회복지사,기타 의료복지 관련 서비스종사원, 무관, 학력무관, 계약직, 1명, 경기"
하나비전지역아동센터 조리사 채용공고,"무관, 학력무관, 계약직, 1명, 경기"
돌봄교사 구인,"국어, 영서, 수학 학습 지도, 기타 의료복지 관련 서비스종사원, 무관, 대졸(2~3년), 계약직, 1명, 경기"
드림케어지역아동센터 생활복지사 모집 공고,"아동보고 및 관리, 서무관리, 사회복지사, 무관, 대졸(2~3년), 정규직, 1명, 전북"
지역아동센터 생활복지사 종사자 채용공고(계약직),"-아동돌봄및관리 -행정업무보조 -프로그램관리(프로그램진행보조 및 일지 작성) -어린이통학버스운행보조, 사회복지사, 무관, 대졸(4년), 계약직, 1명, 경남"
아동양육시설 선덕원 생활지도원 추가채용공고,"아동생활관리 및 프로그램 진행 등, 사회복지사, 무관, 학력무관, 계약직, 3명, 서울"
서부아동복지센터 상담지도원(육아휴직대체) 모집,"아동 입·퇴소 관리, 아동 상담 및 사례관리 지원 등, 사회복지사, 무관, 학력무관, 계약직, 1명, 서울"
2024년 사랑으로 지역아동센터 생활복지사 공고,"총무 및 일반 사무원,사회복지사,기타 의료복지 관련 서비스종사원, 무관, 대졸(2~3년), 정규직, 1명, 경기"
요양보호서 구합니다.,"어르신 돌봄, 기타 의료복지 관련 서비스종사원, 무관, 학력무관, 정규직, 2명, 제주"
함양사랑재가노인복지센터에서 방문요양보호사를 채용합니다.,"어르신 가정에 방문하여 방문요양 서비스 제공, 기타 의료복지 관련 서비스종사원, 무관, 학력무관, 시간제, 1명, 경남"
주야간 보호 요양보호사 모집,"-어르신 신체활동, 인지활동, 기능회복 등의 케어 서비스 -어르신 등하원 차량 동승 업무 -그외 필요 일지 작성(장기요양급여제공 기록지, 프로그램 일지. 상태변화 기록지 등), 무관, 학력무관, 정규직, 2명, 부산"
밀알사랑노인요양원에서 함께일하실 조리원을 모십니다.,"무관, 학력무관, 정규직, 1명, 전남"
밀알사랑노인요양원에서 함께일하실 간호사를 모십니다.,"요양병원 간호조무사, 무관, 학력무관, 정규직, 1명, 전남"
부산북구시니어클럽 노인일자리담당자 채용 공고,"사회복지사, 무관, 학력무관, 계약직, 2명, 부산"
조리원(사) 채용,"-요양원 조리원 업무 -3개월 수습기간 -2일근무 1일 휴무 -06:00~18:30(휴게시간 2시간 30분), 무관, 학력무관, 정규직, 1명, 서울"
서울시아동청소년정신건강지원시설 동작아이존 회계행정직 채용공고(출산육아대체직원),"행정 및 회계 요원 업무, 사무 행정 및 회계, 시설관리 등, 총무 및 일반 사무원,사회복지사,재무 및 회계사무원, 무관, 대졸(4년), 계약직, 1명, 서울"
"2024년 제14차 진산요양원 정신건강전문요원, 조리원 채용 공고(긴급)","기타 자세한 사항은 기관 홈페이지 참고 http://www.jin-san.co.kr/main/, 사회복지사,기타 의료복지 관련 서비스종사원, 무관, 학력무관, 정규직, 3명, 전남"
고성정신요양원 직원채용공고(조리원),"기타 의료복지 관련 서비스종사원, 무관, 학력무관, 정규직, 2명, 경남"
오순절평화의마을 사랑의집에서 조리원(정규직)을 긴급 모집합니다!,"음식조리업무 및 식당관리, 무관, 학력무관, 정규직, 1명, 경남"
밀알복지재단 베다니동산 생활지도원(1인) 모집,"입소자(22명) 일상생활 및 자립생활 지원, 사회복지사, 무관, 학력무관, 정규직, 1명, 경기"
조이빌리지 물리치료사 공개 채용,"* 물리치료사 - 물리치료사 자격증 소지자 - 물리치료 및 운동관련 프로그램 등 업무, 무관, 대졸(2~3년), 계약직 후 정규직 전환 검토, 1명, 경기"
[긴급] 사무원 채용공고,"1.회계업무 2.사대보험관리 등 행정지원업무 전반, 총무 및 일반 사무원,재무 및 회계사무원, 무관, 학력무관, 정규직, 1명, 경기"
호매실장애인종합복지관 운영지원팀 운전기사,"시설관리 보조, 셔틀운행 및 차량관리, 기타 의료복지 관련 서비스종사원,기타 자동차 운전원, 무관, 학력무관, 정규직, 1명, 경기"
해오름 사회복지사(생활재활교사) 채용공고,"중증장애인 일상생활 지원 전반 프로그램 지원, 사회복지사,기타 의료복지 관련 서비스종사원, 무관, 대졸(2~3년), 정규직, 2명, 울산"
행복울타리 직업훈련교사 채용 공고,"- 직업재활시설사업 업무 전반 - 수익사업(카페, 베이커리) 영업, 관리 등, 사회복지사, 무관, 학력무관, 계약직 후 정규직 전환 검토, 1명, 대구"
로뎀나무아래 종사자(생활지도원) 채용 공고,"사회복지사, 무관, 학력무관, 정규직, 00명, 광주"
[참샘마을]사회재활교사 채용공고,"- 프로그램 관리, 행정업무 등, 사회복지사, 무관, 대졸(2~3년), 계약직, 1명, 전남"
선명요육원 신입직원(생활재활교사) 채용(긴급),"사회복지사, 무관, 대졸(2~3년), 정규직, 1명, 대구"
가족역량강화팀 사회복지사(최중증 발달장애인 통합돌봄 인력),"최중증 발달장애인 통합돌봄 인력(사회복지사), 사회복지사, 무관, 학력무관, 정규직, 2명, 경기"
[긴급채용] 발달장애인 주간활동서비스 제공인력,"- 이용자 및 급여 유형별 프로그램 계획 및 운영 - 이용자 프로그램 서류, 제공기록지 등 관련서류 작성 및 관리 - 이용자 및 보호자 관리(상담 등), 사회복지사,기타 의료복지 관련 서비스종사원, 무관, 학력무관, 계약직, 1명, 서울"
천사장애인주간보호소 사회복지사 채용공고,"사회재활업무, 사회복지사, 무관, 학력무관, 정규직, 1명, 강원"
산양목장 시설 및 산양 담당직원 모집,"(최소 3년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 4명, 입사지원현황통계, 충청남도, 금산군, 추부면 못골로 139-34, 가축 사육 종사원, 축산업자"
VIP 재가노인복지센터 (요양보호사) 주야간보호센터 요양보호사 선생님을 모십니다.,"학력무관, 기간의 정함이 있는 근로계약, 12개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 부산광역시, 금정구, 구서중앙로15번길 20, 8층 (구서동), 시설 요양보호사(노인요양사), 요양보호사, ,, 노인요양보호사"
상계동 4등급 여자어르신 (독거) 오전재가 요양보호사 구인,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 서울특별시, 노원구, 동일로227길 86   상계주공16단지, 재가 요양보호사"
재가복지센터 요양보호사 구인(해운대구),"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 해운대구, 양운로 41, 천년사랑O/T (좌동), 재가 요양보호사, 재가요양보호사"
자동차 부품 조립원 모집(반자동라인작업),"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경상북도, 경주시, 강동면 모서별봉길 49-10, 자동차 부품 조립·검사원, 자동차 부분품 조립원"
요양보호사님 모십니다.,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 서울특별시, 강서구, 곰달래로31가길 70, .. (화곡동, 미성빌라), 재가 요양보호사"
대형화물차량 보강 용접원,"(최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 사하구, 하신중앙로 100  (신평동), 용접원"
(오뚜기)남양주 물류센터 지게차 운전원 모집,"▶ 지게차 운전원(입식지게차)     1. 담당업무 : 지게차 운전 및 제품 피킹 업무 (상온창고)     2. 자격요건 : 지게차 기능사 자격증 보유     3., (최소 0년 6 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 5명, 입사지원현황통계, 경기도, 남양주시, 수동면 지둔로 191, 오뚜기물류센터, 지게차 운전원, 지게차운전원"
요양보호사 모집! (진해 웅천동),"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 경상남도, 창원시, 진해구 웅천로 164, 1층 (북부동), 재가 요양보호사, 재가요양보호사"
ctp출력원(경력직)을 모십니다.,"(최소 5년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 서울특별시, 중구, 인현동1가 마른내로4가길 5, 87-17  3층 (인현동1가), 인쇄판·인쇄필름 출력원"
측량기술자 모집합니다(중급이상),"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 대구광역시, 수성구, 무열로 187, 2층 (만촌동), 토목공학 기술자"
레디알 선반 드릴 기능직 사원 모집합니다.,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 강서구, 미음산단로 399  (미음동), 제조 단순 종사원"
재가 요양보호사 모집[4등급/오전/방배동],"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), / 파견근로 희망, 1명, 입사지원현황통계, 서울특별시, 서초구, 청두곶2길 31 -5  한양빌라, 재가 요양보호사"
주방겸 찬모,"(최소 2년 0 개월 이상), 우대, 학력무관, 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 경기도, 의왕시, 부곡시장길 7, 104호, 주방 보조원(일반 음식점), 주방보조원, ,, 찬모"
[5월부터 근무] 오전 재가요양보호사 채용,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 경기도, 양주시, 회천남로 14, . (옥정동, 세영리첼 레이크파크), 재가 요양보호사"
FRP 제조 생산직 모집,"학력무관, 기간의 정함이 없는 근로계약, 5명, 입사지원현황통계, 경상남도, 김해시, 생림면 나전로 413, 제조 단순 종사원"
