job_title,texts
재원산업(주) 지게차 운전원,"(최소 2년 0 개월 이상), 필수, 학력무관, 기간의 정함이 있는 근로계약, 6개월, 5명, 입사지원현황통계, 전라남도, 여수시, 낙포단지길 79  (낙포동), 지게차 운전원"
"자동차 부품 검사 ,사상, 포장 사원모집 -(주)가유부산1공장","학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 강서구, 구랑동 미음산단로 93  (구랑동), 자동차 부품 조립·검사원, 자동차 부분품 조립원"
5·18국제연구원 기간제 연구원 채용,"1. 5·18민주화운동진상규명조사위원회 등의 조사 결과에 대한 연구, 검토, 조사 등 2. 국내외 5·18연구 현황 조사 정리, 대졸(4년) ~ 박사, 기간의 정함이 있는 근로계약, 5개월, 2명, 입사지원현황통계, 광주광역시, 서구, 내방로 152, 1층 (쌍촌동, 5.18 기념문화센터), 사회과학 연구원, 사회학연구원"
2024년 4월 예천노인전문요양원 요양보호사 공개 채용,"* 모집분야 : 요양보호사  * 급여조건 : 상담 후 결정 / 초과근무시 초과수당 지급  * 인 원 : 요양보호사 1명(상시채용)  * 필수자격 요양보호사 자격 (요양보호사 자격증)  - 경력자 우대 및 무관   * 제출서류 : 이력서, 자기소개서, 등본(주민등록번호 뒷번호 가림처리), 경력증명서, 자격증 사본 각 1부   * 접수기간 /, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경상북도, 예천군, 유천면 고산길 128, 시설 요양보호사(노인요양사), 요양보호사"
"권하주간센터 밀양 수산(북면,진영) 사회복지사 모집","(최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경상남도, 밀양시, 하남읍 수산중앙로 20, 1층, 사회복지사"
광명리본정형외과에서 간호조무사 모집합니다.,"학력무관, 기간의 정함이 있는 근로계약, 3개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 경기도, 광명시, 소하로 81, 401호~404호 (소하동), 간호조무사, 간호조무사"
일상돌봄서비스 참여 사회복지사 모집(시간제),"고졸 ~ 대졸(2~3년), 기간의 정함이 있는 근로계약(시간(선택)제), 12개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 경상남도, 창원시, 마산회원구 자유무역2길 190, 2층 (양덕동, 기계실 1), 사회복지사"
한가족그룹홈 생활복지사 모집,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 충청북도, 단양군, 매포읍 삼곡길 234, 아동 생활지도원, 아동생활복지사"
재가요양보호사 모집,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 서울특별시, 구로구, 경인로 382, . (개봉동, 한마을아파트), 요양 보호사 및 간병인"
대구 범어동 호송 경비원(호송보조) 직원을 모집합니다.,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 대구광역시, 수성구, 범어동 달구벌대로504길 40, (주)로지시스 (범어동), 경호원, 경호원, ,, 경호요원, ,, 현금호송원, ,, 현금수송원, ,, 은행ATM기현금관리원"
"양송이버섯 수확 및 선별 포장, 생산 작업자 모집","학력무관, 기간의 정함이 없는 근로계약, 10명, 입사지원현황통계, 충청남도, 천안시, 동남구 목천읍 교천지산길 170-25, 한길농산(양송이버섯농장), 농업 단순 종사원, 농업단순노무자, ,, 농산물 수확원"
[하남한마음어르신 주야간보호센터] 사회복지사 모집,"학력무관, 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 경기도, 하남시, 검단산로 228-16, . (창우동), 사회복지사"
밸브 포장 및 후처리(페인트 보수)업무 채용,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 강서구, 화전산단6로54번길 20  (화전동), 제조 단순 종사원"
"네트워크, 통신, 출입통제,CCTV 관련 일을 하실분 모집합니다.","(최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 4명, 입사지원현황통계, 대구광역시, 북구, 유통단지로 25, 5동 106호 (산격동, 전자상가), 감시카메라 및 보안장치 설치·수리원, CCTV 설치 및 정비원, ,, 보안검색장비정비원, ,, 보안경비시스템 설치 및 수리원, ,, 지문인식기설치 및 수리원, ,, 세콤설치 및 수리원"
"법원감정 및 건축물 안전점검 및 보고서 작성 업무 건축,안전,토목,초급이상 채용합니다.","학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 부산광역시, 부산진구, 중앙대로666번길 50  (부전동, 더샵 센트럴스타), 건축구조 기술자, 건축구조기술자"
하몽푸드 품질관리 및 HACCP 관리 채용,"고졸 ~ 대졸(4년), 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 사상구, 장인로37번길 15, 2층 사무실 (감전동), 생산·품질 사무원 및 관리원(음식료품)"
수원시청소년청년재단 2024년 제1회 청소년희망등대 대체근로자 채용,"(1)근무기간: 2024.07.02 ~ 2025.07.01, (최소 0년 6 개월 이상), 필수, 학력무관, 기간의 정함이 있는 근로계약, 12개월, / 대체인력 채용, 1명, 입사지원현황통계, 경기도, 수원시, 팔달구 권광로 293, 청소년희망등대 (인계동), 청소년 지도사"
제조 단순 업무 신규 채용,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 김포시, 통진읍 절골로61번길 68, (옹정리), 제조 단순 종사원"
5·18국제연구원 기간제 연구위원 채용(재공고),"1.연구 : 국내외 5·18연구 등, (최소 3년 0 개월 이상), 우대, 석사 ~ 박사, 기간의 정함이 있는 근로계약, 6개월, 1명, 입사지원현황통계, 광주광역시, 서구, 내방로 152, 1층 (쌍촌동, 5.18 기념문화센터), 사회과학 연구원, 사회학연구원"
직원식당 찬모님 구합니다.,"(최소 1년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 전라남도, 여수시, 화양면 화양로 1615-5, 사업체 구내식당 급식 조리사, (회사)구내식당조리사"
[신림동/3등급 할아버지/13:00~16:00] 요양보호사 구인,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 서울특별시, 관악구, 봉천로20길 4   신림동, 재가 요양보호사"
생산계획 직원 모집 (제조업 생산계획),"대졸(2~3년), 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 충청남도, 아산시, 음봉면 연암율금로 351, (주)광성정밀, 생산·품질 사무원 및 관리원(기계·자동차·금속)"
"건설업 제관, 용접, 조공 모집","학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 화성시, 양감면 암소고개로 86-8, -, 건설 배관공, 난방배관원, ,, 냉방배관원"
경리사무원,"고졸 ~ 대졸(4년), 기간의 정함이 있는 근로계약, 3개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 부산광역시, 사상구, 사상로 429, 1층 (모라동), 경리 사무원(제조)"
(재)꿈행복나눔재단 장애인활동지원사업 직원 채용공고(센터장),"다음 자격의 어느 하나에 해당하는 자  1) [비영리민간단체지원법]에 따라 등록된 장애인단체의 장  2) [사회복지사업법]에 따른 사회복지사  3) [의료법]에 따른 의료인  4) [초·중등교육법] 제2조제5호에 따른 특수학교의 교원자격증을 가진 사람  5) [노인복지법] 제39조의2에 따른 요양보호사 1급 자격을 가진 사람으로서 자격 취득 이후 활동지원기관 또는 활동지원급여와 비슷한 서비스를 제공하는 기관에서 3년 이상 근무경력이 있는 사람  6) 활동지원기관 또는 활동지원급여와 비슷한 서비스를 제공하는 기관에서 5년 이상 근무경력이 있는 사람  <, (최소 3년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 수원시, 권선구 곡반정동 곡반정로 82, 1층, 장애인활동지원센터 (곡반정동), 사회복지사(사회복지시설), 사회복지사(사회복지시설, 노인복지시설, 장애인복지시설 등)"
경리 사무원 모집,"(최소 2년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 부산광역시, 강서구, 대저로135번길 41-1  (대저1동), 경리 사무원"
풀무원 신선나또(주) 설치정비원(공무) 정규직 모집,"(최소 3년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 충청북도, 괴산군, 사리면 농공단지길 47, 산업용 냉동·냉장·공조기 설치·정비원"
[아현동/오전] 4등급 어르신 요양보호사 구인,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 서울특별시, 마포구, 환일2길 5 -18  .서서울삼성아파트 뒷편, 재가 요양보호사"
제조업 경영관리 직원분 모십니다.,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경기도, 광주시, 초월읍 무들로 302-3 24-7, 우성레이져, 경리 사무원, 전표정리원, ,, 4대보험경리, ,, 급여관리경리, ,, 매입매출경리, ,, 급여지급경리"
어린이집 연장보육교사를 모집합니다.,"고졸 ~ 대졸(4년), 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 하남시, 미사강변서로 65, 3303동 102호 (풍산동, 미사강변제일풍경채), 보육교사"
신평동 재가요양보호사(일상돌봄 서비스),"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 부산광역시, 사하구, 신평동 다대로135번길 20-12  (신평동), 재가 요양보호사, 재가요양보호사"
(유)유선마린텍 도장공 모집,"[채용정보], 학력무관, 기간의 정함이 없는 근로계약, 10명, 입사지원현황통계               	             		1명             		(장애인 병행채용)             		             	             	 				 	            	중증장애인채용우대, 전라남도, 영암군, 삼호읍 대불로 93, 제2도장관, 도장원(도장기조작원)"
씨엘요양병원 요양보호사 모집[울산양산경총중장년내일센터],"▶직무내용: 요양병원 요양보호사 업무 전반▶모집인원: 3명▶급여수준: 월급 2,400,000원 (협의가능/수당별도)▶근무시간: 7:00~19:00 (협의)▶, 학력무관, 기간의 정함이 있는 근로계약, 6개월/ 계약기간 만료 후 상용직전환검토, 3명, 입사지원현황통계, 울산광역시, 남구, 수암로128번길 7, 씨엘요양병원 (야음동), 요양 보호사 및 간병인"
CNC 생산직 채용합니다.,"(최소 2년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 3명, 입사지원현황통계, 부산광역시, 사상구, 낙동대로1348번길 64  (삼락동), CNC 선반 조작원(NC 선반 조작원), CNC선반기능원"
[6/11(화) 오후2시 상설면접 오늘의기업]  영업관리 사무원 모집합니다.,"학력무관, 기간의 정함이 있는 근로계약, 3개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 경기도, 부천시, 원미구 도약로 261, 다동 1102호 (도당동), 영업 기획·관리·지원 사무원"
골드라인 본사 사무실 미화업무 하실분 구인합니다.   **** 급구  *********,"고졸 ~ 박사, 기간의 정함이 있는 근로계약, 10개월, 1명, 입사지원현황통계, 경기도, 김포시, 양촌읍 양촌역길 139, 골드라인 차량기지, 청소원"
재가 요양보호사 구인(주안동),"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 인천광역시, 미추홀구, 경원대로807번길 50, . (주안동, 일성시티빌), 재가 요양보호사"
MCT 머시닝센터 엔지니어 채용,"(최소 10년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 안산시, 단원구 번영로44번길 39, 1층 (성곡동), 머시닝센터(MCT) 조작원"
[청주SK뷰자이아파트] 보안대원 모집 - 격일근무,"학력무관, 기간의 정함이 있는 근로계약, 3개월/ 계약기간 만료 후 상용직전환검토, 14명, 입사지원현황통계               	             		1명             		(장애인 병행채용), 충청북도, 청주시, 흥덕구 봉명동 월명로 76, 청주 SK VIEW 자이 아파트 (봉명동, 청주 SK VIEW 자이), 기타 경호·보안 종사원"
"이마트 풍산점 쇼핑카트관리 및 주차유도원(토,일 주말근무자 모집)","학력무관, 기간의 정함이 있는 근로계약, 7개월, 2명, 입사지원현황통계, 경기도, 고양시, 일산동구 무궁화로 237, .. (중산동), 매장 정리원(매장 보조원), 쇼핑카트정리원"
세무사사무실 경력직 직원 공고합니다,"(최소 5년 0 개월 이상), 우대, 학력무관, 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 광주광역시, 광산구, 장신로 68, 엠스타빌딩 2층, 회계 사무원(회계·세무 사무소), 회계사무원(회계사무소), ,, 법인회계결산원"
[청주SK뷰자이아파트] 보안대원 모집 - 격일근무,"학력무관, 기간의 정함이 있는 근로계약, 3개월/ 계약기간 만료 후 상용직전환검토, 14명, 입사지원현황통계               	             		1명             		(장애인 병행채용), 충청북도, 청주시, 흥덕구 봉명동 월명로 76, 청주 SK VIEW 자이 아파트 (봉명동, 청주 SK VIEW 자이), 기타 경호·보안 종사원"
"이마트 풍산점 쇼핑카트관리 및 주차유도원(토,일 주말근무자 모집)","학력무관, 기간의 정함이 있는 근로계약, 7개월, 2명, 입사지원현황통계, 경기도, 고양시, 일산동구 무궁화로 237, .. (중산동), 매장 정리원(매장 보조원), 쇼핑카트정리원"
세무사사무실 경력직 직원 공고합니다,"(최소 5년 0 개월 이상), 우대, 학력무관, 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 광주광역시, 광산구, 장신로 68, 엠스타빌딩 2층, 회계 사무원(회계·세무 사무소), 회계사무원(회계사무소), ,, 법인회계결산원"
제품 관리 모집( 제품 출고 납품 거래처 관리 ),"(최소 5년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 충청남도, 아산시, 음봉면 연암율금로 351, (주)광성정밀, 제품·광고 영업원"
부부요양병원에서 물리치료사를 채용 합니다.,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계               	             		1명             		(장애인 병행채용), 전라남도, 목포시, 영산로 620-1, 부부요양병원 (석현동), 물리치료사, 물리치료사"
요양원 조리 보조원 구합니다,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 경기도, 고양시, 일산동구 성현로138번길 99-9, 청운실버요양원 (성석동), 주방 보조원"
[청주SK VIEW 자이] 미화사원 모집,"학력무관, 기간의 정함이 있는 근로계약, 3개월, 21명, 입사지원현황통계               	             		1명             		(장애인 병행채용), 충청북도, 청주시, 흥덕구 봉명동 월명로 76, 청주 SK VIEW 자이 아파트 (봉명동, 청주 SK VIEW 자이), 건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등), 오피스텔청소원, 건물청소원, 병실청소원, 지하철역사청소원, 백화점청소원, ,, APT청소원, 빌딩청소원, 의원청소원, 공중화장실청소원, 상가청소원"
간호사 모집합니다,"대졸(2~3년) ~ 대졸(4년), 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경상남도, 창원시, 의창구 동읍 봉강가술로 95-17, 간호사"
CO2 용접사 모집,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 화성시, 송산면 송산산단길 81, 송산테크노파크 10블럭 4로트, 용접원"
전북체육고등학교 교육공무직원[시설관리원] 채용(장애인만 채용),"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계               	             		1명             		             		(장애인만 채용), 전북특별자치도, 완주군, 소양면 원암로 46  전북체육고등학교, 건물 경비원(청사,학교,병원,상가,빌딩,공장 등)"
"생산직구함(조립,도장준비,사상,스폿용접외)","학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경상남도, 김해시, 주촌면 골든루트로 103-20, (주)부일금고, 제조 단순 종사원"
"철강 현장직 생산 구인 (경력자 우대, 신입가능)","학력무관, 기간의 정함이 없는 근로계약, 3명, 입사지원현황통계, 경상북도, 칠곡군, 왜관읍 공단로 147, 기계·금속 분야 단순 종사원, 기계분야 단순노무자, ,, 재료분야 단순노무자"
금화전선 생산직 모집,"▶, 학력무관, 기간의 정함이 없는 근로계약, 3명, 입사지원현황통계, 충청북도, 음성군, 금왕읍 생삼로207번길 159, 제조 단순 종사원"
구매직원모집 (일반기계부품도면 해독필수-중급자),"(최소 1년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 인천광역시, 부평구, 부평북로 375, 대륜이엔지 (삼산동), 자재·구매 사무원(기계·자동차·금속), 기계·자동차부품구매사무원, ,, 기계·자동차부품자재관리원, ,, 기계·자동차부품외주관리원, ,, 금속(부품) 자재관리원, ,, 금속(부품) 외주관리원"
품질보증 업무 직원모집,"(최소 5년 0 개월 이상), 필수, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 충청남도, 아산시, 음봉면 연암율금로 351, (주)광성정밀, 생산·품질 사무원"
사회복지사 구인,"(최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 충청북도, 진천군, 문백면 문진로 664, 진천군립치매전담요양원, 사회복지사"
"[정직원]화장품 생산, 포장, 물류 사원 모집","학력무관, 기간의 정함이 없는 근로계약, 3명, 입사지원현황통계, 충청북도, 음성군, 생극면 생극산단1길 24, 나동, 제조 단순 종사원"
재활용품 선별 현장 직원 구합니다.~,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 경기도, 고양시, 일산동구 장진천길 154-2  (설문동), 제조 단순 종사원"
화성시 ( 병점) 동탄요양원 요양보호사 채용 ( 주주야야비비),"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 화성시, 병점1로 218  (병점동, 씨네샤르망), 시설 요양보호사(노인요양사), 요양보호사, ,, 노인요양사, ,, 노인요양보호사"
2024년 하반기 시립중앙도서관(그림책도서관) 주말 기간제 근로자 채용 공고,"(최소 0년 3 개월 이상), 우대, 학력무관, 기간의 정함이 있는 근로계약, 6개월, 1명, 입사지원현황통계, 강원특별자치도, 원주시, 향교길 77, 남산골문화센터(그림책도서관 자료실) (명륜동), 사서"
"마을버스,초보환영,노원,도봉,의정부,강북,성북,중랑,남양주,구리.","학력무관, 기간의 정함이 없는 근로계약, 5명, 입사지원현황통계, 서울특별시, 노원구, 석계로 95, 302-나 (월계동), 노선버스 운전원(시내, 마을, 시외, 고속), 마을버스 운전원(운전기사)"
"가공팀 정규직 모집(MCT,조각기,평면연마기,CNC선반)","학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 화성시, 남양읍 현대기아로 507, (주)마이크로포어, 머시닝센터(MCT) 조작원, 지그마스타조작원"
(7호선먹골역1분거리) 시설요양보호사 낮근무자 구인,"- 시설요양사 낮근무자 (09:00~18:00 , 06:00~15:00 등등 / 근무시간 및 근무요일 면접 시 협의)  - 월급 220만원 (근무일수에 따라 상이할 수 있으며 면접 시 협의)  - 이력서 제출 - 근무시작일 (협의하여 결정), (최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 서울특별시, 중랑구, 동일로 905, 2층 사랑과섬김요양원 (묵동, 창성빌딩), 시설 요양보호사(노인요양사), 요양보호사, ,, 노인요양사, ,, 노인요양보호사"
연구개발/사업화 과제 문서 작성 가능자 모집,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 대구광역시, 북구, 영송로 15, 2층 5201호 (태전동, 대구보건대학교 성실관), 연구 관리자, 자연과학 연구관리자, ,, 생명과학 연구관리자, ,, 인문과학 연구관리자, ,, 사회과학 연구관리자, ,, 공학 연구관리자"
경비원,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 부천시, 원미구 원미로 202  (춘의동, 대한주택공사아파트), 경비원(건물 관리원)"
[신입/경력] SNS 커뮤니티 관리 및 바이럴 마케터 모집,"학력무관, 기간의 정함이 있는 근로계약, 6개월/ 계약기간 만료 후 상용직전환검토, 2명, 입사지원현황통계, 경상남도, 김해시, 관동로 14, 경남콘텐츠기업지원센터 103호 (관동동), 마케팅 전문가"
반도체 부품 제조직 채용,"학력무관, 기간의 정함이 없는 근로계약, 3명, 입사지원현황통계, 충청남도, 천안시, 서북구 직산읍 4산단2길 19, 에프엔에스테크, 제조 단순 종사원"
입주 요양보호사 구인,"(최소 0년 3 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 인천광역시, 강화군, 삼산면 삼산남로828번길 17, ., 요양 보호사 및 간병인"
엔트라(주) 기술연구소 연구원 모집,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 울산광역시, 울주군, 상북면 길천산업3길 28-9, 기계공학 기술자 및 연구원"
바스버거 가맹점 선릉/서소문점 정규직 채용,"학력무관, 기간의 정함이 없는 근로계약, 5명, 입사지원현황통계               	             		1명             		(장애인 병행채용), 서울특별시, 강남구, 삼성로85길 19, 1층 (대치동, 대치빌딩), 패스트푸드 준비원, 패스트푸드점장, 패스트푸드원, ,, 햄버거조리사"
고양시장애인종합복지관 사무원(기간제 근로자) 채용 공고(긴급),"1. 채용분야    가. 모지직종: 사무원    나. 모집인원: 1명    다. 근무부서: 운영지원팀    라. 근무형태: 계약직    마. 근무기간: 2024.06.17.~2025.06.16.(12개월, 계약 종료 시 심사 후 정규직 전환 가능)    바. 업무내용:          1) 인건비 관리(급여계산, 4대보험, 퇴직연금, 연말정산, 사업소득 관리 등)         2) 보조금 관리         3) 기타 행정업무 등  2. 응시자격   가. 자격조건: 관련업무 경력자   나. 공통 우대사항: 장애인복지관 경력자, 운전 가능자, 사회복지사 자격증 소지자, 국가유공자(보훈대상자) 및 장애인    3. 시험방법   가. 제1차: 서류전형   나. 제2차: 면접시험 (서류전형 합격자에 한하여 실시)  4. 채용절차   가. 1차 서류접수: 2024.05.30.(목) ~ 06.05.(수)   나. 1차 합격자발표: 2024.06.07.(금) - 개별연락   다. 2차 면접시험: 2024.06.10.(월)    라. 최종 합격자발표: 2024.06.11.(화) - 개별연락 및 홈페이지 공고, 학력무관, 기간의 정함이 있는 근로계약, 12개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계               	             		1명             		(장애인 병행채용), 경기도, 고양시, 일산서구 탄현로 139, 1층 (탄현동), 총무 및 일반 사무원, 일반사무원, ,, 일반관리사무원, ,, 업무지원사무원"
"화물운전기사 모집(5t, 11.5t / 14t)","(최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 충청남도, 아산시, 음봉면 연암율금로 351, (주)광성정밀, 화물차·특수차 운전원"
온산읍-특수경비원 모집 [울주군청채용대행],"◇ 특수경비원 모집 ◇   ▸업무: 항만 특수경비 업무         ▸시간: 07:00~17:00,17:00~07:00  (3조2교대 주간-주간-야간-야간-휴무-휴무 ) ▸급여: 월급280만원 ▸근무지: 울주군 온산읍 산암로381 (유나이티드 터미널 코리아 3터미널) ▸기타 :  조식,중식,석식,야식 제공, 고졸, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 울산광역시, 울주군, 온산읍 산암로 381, United Terminal Korea 3터미널, 시설·특수 경비원"
단순생산직,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 안산시, 단원구 신원로91번길 89  (성곡동), 제조 단순 종사원"
만수동 4등급 할머니 재가요양보호사 구인,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 인천광역시, 남동구, 담방로 105, 만수주공7단지 (만수동, 만수주공7,8단지아파트), 재가 요양보호사"
호남지사 물류센터 직원채용,"학력무관, 기간의 정함이 있는 근로계약, 3개월/ 계약기간 만료 후 상용직전환검토, 1명, 입사지원현황통계, 광주광역시, 광산구, 월전동 원두로 54, 라동 (주)뚜레반호남지사 (월전동), 창고 관리원(자재 검수원 포함), 물류입고원, 검량원"
재가 요양보호사 구인,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 경기도, 시흥시, 장현장곡로 65, . (장현동, 시흥장현LH23단지), 재가 요양보호사"
경리모집,"(최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 있는 근로계약, 12개월, 1명, 입사지원현황통계, 경기도, 오산시, 수청동 청학로 266-22  (수청동), 경리 사무원(아파트·빌딩), 빌딩경리사무원"
신세광의료재단-정신과 병동 보호사 모집[울주군청채용대행],"◈정신과 병동 보호사 구인 (간호조무사 자격증 우대 ) ▸직무: 병동내 환자 도움, 병동 ,환경관리, 병원외부 회진, 원내검사 진행 도움 ▸시간: 08:00~17:00, 14:30~22:00, 21:30~익일08:00 (3교대) ▸급여: 월급 2,400,000원 (간호조무사 자격증 있을경우 급여 인상) ▸근무지: 삼남면 반구대로, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 울산광역시, 울주군, 삼남읍 반구대로 15, 기타 보건·의료 종사원"
생산직사원모집,"학력무관, 기간의 정함이 없는 근로계약, 2명, 입사지원현황통계, 충청북도, 진천군, 문백면 문진로 320-8, 기타 금속공작기계 조작원 및 보조원"
생산부 압출기사 모집,"(최소 3년 0 개월 이상), 우대, 학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경상남도, 양산시, 상북면 석계산단3길 35 0, 석계리1126-9, 플라스틱제품 생산기계 조작원, 플라스틱완성기조작원"
"마곡동, 3등급, 오후3시간, 재가  요양보호사 채용","학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 서울특별시, 강서구, 마곡서1로 111 -11  마곡엠밸리 9단지, 재가 요양보호사"
[장애인 채용 / 재택근무] 단순 사무보조원 10명 모집,"1.근무형태: 재택근무  2.담당직무  - 사무보조(문서 및 자료 정리 등), (최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 있는 근로계약(시간(선택)제), 24개월, 10명, 입사지원현황통계               	             		10명             		             		(장애인만 채용)             	             	 				 	            	중증장애인채용우대, 서울특별시, 성동구, 아차산로11길 18, 6층 608호 (성수동2가, 쁘랭땅빌딩), 총무 및 일반 사무원, 총무사무원, ,, 일반사무원, ,, 일반관리사무원"
2024년 하반기 고산지역아동센터 생활복지사 채용,"(최소 1년 0 개월 이상), 우대, 학력무관, 기간의 정함이 있는 근로계약, 6개월, 1명, 입사지원현황통계, 전북특별자치도, 완주군, 고산면 고산천로 401-6, 고산지역아동센터, 사회복지사(사회복지시설), 사회복지사(사회복지시설, 노인복지시설, 장애인복지시설 등)"
요양보호사 구인,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 경기도, 용인시, 기흥구 덕영대로2077번길 33, 114동 (영덕동, 용인기흥효성해링턴플레이스), 재가 요양보호사"
경주두산위브 아파트 경비원 채용공고,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경상북도, 경주시, 진현동 진현로 23, 불국사두산위브관리사무소 (진현동, 두산위브아파트), 아파트·빌라 경비원, 아파트경비원"
방문 재가요양보호사 모집,"학력무관, 기간의 정함이 있는 근로계약(시간(선택)제), 12개월, 1명, 입사지원현황통계, 서울특별시, 광진구, 동일로4가길 13, . (자양동, 리버파크), 재가 요양보호사"
사료 통조림 가공 생산직(정규직) 사원 모집 - 외국인(F-6) 가능,"학력무관, 기간의 정함이 있는 근로계약, 18개월/ 계약기간 만료 후 상용직전환검토, 5명, 입사지원현황통계, 전라남도, 목포시, 산정공단로 36  (연산동), 제조 단순 종사원"
납품영업관리직 모집,"학력무관, 기간의 정함이 없는 근로계약, 1명, 입사지원현황통계, 경기도, 화성시, 우정읍 한뿌리1길 212-32, (멱우리 640-4) (,641-10), 배송·납품 운전원(납품영업 포함), 납품 운전원"
(치매) 재가요양보호사 구인,"학력무관, 기간의 정함이 없는 근로계약(시간(선택)제), 1명, 입사지원현황통계, 경기도, 의정부시, 녹양로 71-5, 101동 (녹양동), 재가 요양보호사, 재가요양보호사"
